user_id,name,age,learning_style_Problem-Solving,learning_style_Text-based,learning_style_Visual,learning_style_string,study_preference_Solo,study_preference_string,study_level_Beginner,study_level_Intermediate,study_level_string,Algorithms,Artificial Intelligence,Augmented Reality,Big Data,Bioinformatics,Blockchains,Cloud Computing,Compiler Design,Computer Architecture,Computer Networks,Computer Vision,Cryptography,Cybersecurity,Data Mining,Data Structures,Database Management,Deep Learning,Digital Logic,Distributed Systems,Embedded Systems,Ethical Hacking,Game Development,Graph Theory,Human-Computer Interaction,Image Processing,Internet of Things,Linear Algebra,Machine Learning,Mathematics for CS,Mobile Computing,Natural Language Processing,Network Security,Neural Networks,Operating System Internals,Operating Systems,Optimization Techniques,Parallel Computing,Pattern Recognition,Physics for CS,Probability & Statistics,Programming Languages,Quantum Computing,Reinforcement Learning,Signal Processing,Software Engineering,Software Testing,Speech Recognition,Theory of Computation,Virtual Reality,Web Development,Wireless Networks,string,recommendations
218,Tiffany Novak,0.6666666666666666,False,True,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"[(451, 0.7507684183386714), (294, 0.7503279342283778), (119, 0.740697116806178)]"
219,Courtney White,0.9666666666666668,False,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[(272, 0.9017426803690369), (174, 0.7233303536019023), (325, 0.7027403853825437)]"
220,James Browning,0.7666666666666666,False,False,True,False,True,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,"[(386, 0.5745906975845837), (281, 0.5413760774906876), (95, 0.5345386247193754)]"
221,Joseph Hernandez,0.6333333333333333,False,False,True,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(12, 0.7876914874525177), (373, 0.7678922587674253), (320, 0.7509195992714084)]"
222,Tammy King,0.8666666666666667,False,True,False,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(372, 0.854356266222329), (346, 0.8488765700287418), (445, 0.8148121374252223)]"
223,Tammie Salazar,0.7,False,True,False,False,True,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(303, 0.7271448918594983), (309, 0.7269994071979736), (8, 0.7267790783955388)]"
224,Taylor Beck,0.6333333333333333,False,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"[(75, 0.685991787038538), (91, 0.6859205218600526), (86, 0.6808753101442205)]"
225,Jeanne Pena,0.9666666666666668,False,True,False,False,True,False,False,True,False,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[(240, 0.6899482565906012), (473, 0.683877910012394), (264, 0.6663357546730833)]"
226,Amanda Smith,0.7333333333333333,False,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[(473, 0.7427797320414343), (263, 0.717363785192185), (197, 0.6810035612859477)]"
227,Christopher Wilcox,0.7333333333333333,False,True,False,False,True,False,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,"[(208, 0.5564891249221074), (173, 0.5564891249221074), (336, 0.5075694634161299)]"
228,Sonia Keith,0.7666666666666666,False,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[(23, 0.6289611506846632), (211, 0.5980654292558737), (245, 0.583250294607209)]"
229,Brandon Cook,0.9333333333333332,True,False,False,False,True,False,False,True,False,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(29, 0.7247928660563763), (412, 0.6950316472487762), (80, 0.6861426616061458)]"
230,Alex Ramirez,1.0,False,False,False,False,True,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[(63, 0.7262535215503424), (168, 0.6931881337932388), (478, 0.647150228929434)]"
231,Jennifer Lewis,1.0,False,False,True,False,True,False,False,True,False,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"[(56, 0.7359481439965241), (447, 0.6987020533013822), (351, 0.694498727377151)]"
232,Julia Brown,0.6666666666666666,False,False,True,False,True,False,False,True,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(236, 0.6882066977498111), (338, 0.685431306499057), (206, 0.6842391486604396)]"
233,Renee Stone,0.6666666666666666,True,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(453, 0.7888934916555407), (103, 0.7522400133977997), (170, 0.6858283689896858)]"
234,Thomas Jones,0.7666666666666666,True,False,False,False,True,False,False,True,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,"[(92, 0.6866792536826798), (475, 0.6818906739473736), (383, 0.6582670526980692)]"
235,Misty Douglas,0.9333333333333332,False,False,True,False,True,False,False,True,False,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"[(278, 0.7271220886204882), (338, 0.7257992345845676), (365, 0.7250173215550562)]"
236,Emily Perez,0.7333333333333333,False,False,True,False,True,False,False,True,False,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(79, 0.7086686280738322), (232, 0.6882066977498111), (132, 0.6825619262582958)]"
237,Ashley Collins,0.6666666666666666,True,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(207, 0.7928651161618067), (97, 0.7169300405848122), (211, 0.7164671779936705)]"
238,Ronald Woods,0.9333333333333332,False,False,False,False,True,False,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[(106, 0.561293628518233), (436, 0.5607679181565364), (380, 0.5564838768451099)]"
239,Luis Smith,0.9666666666666668,True,False,False,False,True,False,False,False,False,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"[(427, 0.6357400762145259), (156, 0.5773746939075106), (240, 0.5349424076311551)]"
240,Ashley Jenkins,0.9333333333333332,True,False,False,False,True,False,False,True,False,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"[(306, 0.7314690121023252), (225, 0.6899482565906012), (49, 0.6824867032355534)]"
241,Zachary Graves,0.8666666666666667,False,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"[(365, 0.7564045923879218), (245, 0.7205614131926754), (331, 0.7168690465078881)]"
242,Crystal Reeves,0.8666666666666667,True,False,False,False,True,False,False,True,False,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(2, 0.6622459187363933), (28, 0.6574719993620723), (290, 0.6514053995489159)]"
243,Laura Sanchez,0.6333333333333333,True,False,False,False,True,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"[(87, 0.5657890872012311), (390, 0.5270374954775471), (262, 0.5233090371228022)]"
244,Jasmine Sanders,0.8666666666666667,False,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(129, 0.8178526238522555), (32, 0.8170037044218876), (361, 0.8149509148841728)]"
245,Jack Kelly,0.9,False,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"[(241, 0.7205614131926754), (168, 0.7186551272552154), (331, 0.70737990762844)]"
246,Steven Jones,0.7,False,True,False,False,False,False,True,False,False,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(468, 0.7269994071979736), (66, 0.7256555764312381), (395, 0.7245085484316686)]"
247,David Bailey,0.6333333333333333,False,True,False,False,True,False,False,False,False,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"[(180, 0.6570295834738961), (66, 0.5524664351835481), (341, 0.5519378830398268)]"
248,Maria Aguilar,0.9666666666666668,True,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,"[(29, 0.5830951405315887), (52, 0.5786428342735721), (199, 0.5445026050024502)]"
249,Michael Stanley,0.6,False,False,True,False,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(214, 0.8807305065297831), (172, 0.877066030152828), (398, 0.7218397547786817)]"
250,Hunter Campos,0.9666666666666668,True,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,"[(436, 0.5612718567666658), (9, 0.5612718567666658), (145, 0.5510438852045374)]"
251,Jason Richmond,0.9333333333333332,False,False,False,False,True,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"[(165, 0.5258008547923121), (127, 0.49774247128280713), (274, 0.4963354698604541)]"
252,Jessica Kelly,0.9333333333333332,False,False,True,False,True,False,False,True,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[(73, 0.752107405125758), (417, 0.6892652594386433), (469, 0.6842046475996298)]"
253,Terry Evans,0.6666666666666666,False,True,False,False,True,False,False,True,False,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(409, 0.6859598136466476), (341, 0.6842391486604396), (344, 0.6249291437645579)]"
254,Todd Clark,0.7666666666666666,True,False,False,False,True,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(103, 0.7191638135046114), (489, 0.6813151403969775), (231, 0.6620039509641402)]"
255,Sean Jones,0.8666666666666667,False,True,False,False,True,False,True,False,False,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(58, 0.7896353902573596), (186, 0.6940107129519656), (35, 0.6892518169725723)]"
256,Mr. Jordan Acevedo,0.7666666666666666,False,False,True,False,True,False,False,False,False,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"[(370, 0.5822807701456695), (482, 0.5492401971591665), (94, 0.5492401971591665)]"
257,Sharon Joyce,0.7,False,False,False,False,True,False,True,False,False,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(115, 0.8509162939846783), (398, 0.7904194508769076), (117, 0.79010938721198)]"
258,Robin King,0.6,True,False,False,False,True,False,False,True,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(202, 0.7492606419786879), (107, 0.6825041873951879), (406, 0.6824685124296154)]"
259,Kelly Jones,0.7666666666666666,False,False,False,False,True,False,False,True,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[(411, 0.7547951477657624), (484, 0.6857975763249714), (88, 0.660312268047482)]"
260,Robert Weeks,1.0,False,False,False,False,True,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(360, 0.7711356597650745), (425, 0.7664780157442812), (18, 0.7554191132592915)]"
261,Rachel Rivera,0.7666666666666666,False,False,True,False,True,False,False,True,False,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(149, 0.6876999333325255), (175, 0.6581106200220683), (125, 0.6563518936109004)]"
262,Vincent Webster,0.7,False,False,True,False,True,False,False,True,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(125, 0.6887938594459251), (480, 0.6870777753181536), (428, 0.6863589101021343)]"
263,Jennifer Parker,0.8666666666666667,False,False,False,False,True,False,False,True,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[(202, 0.7228828302137823), (226, 0.717363785192185), (270, 0.6831527681713029)]"
264,Joshua Thomas,1.0,False,True,False,False,True,False,False,True,False,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"[(303, 0.7606388292556648), (210, 0.7200589737760963), (78, 0.6936907506724178)]"
265,Cameron Clark,0.7,False,False,False,False,True,False,False,True,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,"[(33, 0.6870798144439891), (65, 0.6860943384008106), (430, 0.6846720584881204)]"
266,Gina Walker,0.8,False,False,True,False,True,False,False,True,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(365, 0.7930610145173375), (11, 0.7527278212770984), (495, 0.724715701689144)]"
267,Scott Moore,0.6333333333333333,False,True,False,False,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,"[(165, 0.5636184464656102), (499, 0.5220874474355648), (106, 0.4823239282697984)]"
268,Matthew Alexander,0.7666666666666666,True,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"[(467, 0.6202491618780346), (194, 0.5574781631149344), (151, 0.5288683891669061)]"
269,Marcus Wilson,0.6333333333333333,False,False,False,False,True,False,False,False,False,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,"[(239, 0.5022305733538517), (240, 0.5018572577448405), (179, 0.4849742817674577)]"
270,John Ramirez,0.6666666666666666,False,False,False,False,True,False,False,True,False,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"[(471, 0.710417800047901), (263, 0.6831527681713029), (10, 0.68091399987986)]"
271,Jason Hughes,0.6333333333333333,False,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(146, 0.7884523743220335), (381, 0.7876914874525176), (449, 0.7679270217266215)]"
272,Tracy Smith,0.8666666666666667,False,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[(219, 0.9017426803690369), (331, 0.7168690465078882), (110, 0.6622459187363933)]"
273,Amy Taylor,0.8333333333333334,False,False,True,False,True,False,False,True,False,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(471, 0.6629311045820682), (107, 0.6590071927999267), (434, 0.6583798717946032)]"
274,Vanessa Martin,0.9333333333333332,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"[(98, 0.5880458693667857), (145, 0.5709552268668324), (378, 0.544097867950627)]"
275,Marcia Thompson,0.8333333333333334,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"[(218, 0.6317591227213101), (451, 0.58022710762144), (294, 0.5784670780837717)]"
276,Carol Brown,0.8666666666666667,False,False,True,False,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[(359, 0.6671278559778155), (431, 0.5424976439230437), (138, 0.4809770825350072)]"
277,Mathew Maynard,0.9333333333333332,True,False,False,False,True,False,False,True,False,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"[(312, 0.7224127898381109), (500, 0.7122495998322964), (284, 0.6874472377758963)]"
278,James Dyer,0.9333333333333332,False,False,False,False,True,False,False,True,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"[(235, 0.7271220886204882), (415, 0.6978451427887298), (338, 0.6940107129519656)]"
279,Jeffrey Salinas,0.6333333333333333,False,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(401, 0.7326146268538387), (346, 0.7325404979776693), (458, 0.7325098675367869)]"
280,Patrick Cervantes,0.7,True,False,False,False,True,False,True,False,False,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(144, 0.8874387860752484), (59, 0.7701025005178564), (379, 0.7536353762231757)]"
281,Heather Myers,0.6333333333333333,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"[(220, 0.5413760774906876), (481, 0.5391678444068605), (330, 0.5270374954775471)]"
282,Ryan Moore,0.8333333333333334,True,False,False,False,True,False,False,True,False,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(167, 0.7585222543936283), (318, 0.720667048098919), (353, 0.7154623169329674)]"
283,Rick Foster,0.6666666666666666,False,False,True,False,True,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(36, 0.8604004716072076), (391, 0.7572676321716109), (446, 0.7254762501100117)]"
284,Jane Thomas,0.7666666666666666,False,False,False,False,True,False,False,True,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"[(312, 0.7765296255663607), (456, 0.7210303555723547), (277, 0.6874472377758963)]"
285,Michelle Humphrey,0.7333333333333333,False,True,False,False,True,False,False,True,False,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"[(78, 0.7119530618577283), (48, 0.69064750326644), (200, 0.683877910012394)]"
286,Stephen Huffman,0.9,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(446, 0.8361333283222704), (89, 0.7985576665374085), (153, 0.7976663465727429)]"
287,Lisa Sandoval,0.8,False,True,False,False,True,False,False,True,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[(45, 0.6822299379298349), (313, 0.6821357169577301), (91, 0.6641897702816578)]"
288,Amber Ramos,0.8,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,"[(473, 0.5801409660744145), (189, 0.5617440343683149), (331, 0.5592338382392801)]"
289,Jorge Buckley,0.9,False,False,False,False,True,False,False,False,False,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,"[(240, 0.5880458693667857), (343, 0.5858362514023758), (163, 0.5645648847664241)]"
290,Tyler Horton,0.6333333333333333,False,False,False,False,True,False,False,True,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[(121, 0.686904966358133), (332, 0.6841341553133399), (314, 0.6643691341424801)]"
